protein_id	source_proteome	AOBS17_30	AOBS82_9	Afum	Cimm	Ncra	Nirr	Scer	Spom	Ztri	gene_name	product_description	function_source	Best_Swissprot	Pfam_Names	Pfam_Accessions	Pfam_Evalues
AC1KRZ_000228	AOBS82_9	1	1	0	0	0	1	0	0	0							
AC1KRZ_000229	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_000230	AOBS82_9	1	1	1	1	0	1	0	1	1							
AC1KRZ_000231	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_000233	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_000234	AOBS82_9	1	1	0	0	0	1	1	1	0							
AC1KRZ_000235	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_000236	AOBS82_9	1	1	1	1	1	1	0	0	1							
AC1KRZ_000237	AOBS82_9	1	1	1	1	1	1	0	1	1							
AC1KRZ_000238	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_000244	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_000247	AOBS82_9	1	1	1	1	1	1	0	1	1							
AC1KRZ_001634	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001635	AOBS82_9	1	1	1	1	1	1	0	1	1							
AC1KRZ_001637	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001638	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001640	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001641	AOBS82_9	1	1	1	1	1	1	0	1	1							
AC1KRZ_001642	AOBS82_9	1	1	0	0	0	1	0	0	0							
AC1KRZ_001645	AOBS82_9	1	1	0	0	0	1	1	0	0							
AC1KRZ_001646	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001647	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001648	AOBS82_9	0	1	1	1	1	1	1	1	1							
AC1KRZ_001649	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001650	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001653	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001655	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001657	AOBS82_9	1	1	1	1	1	1	0	1	1							
AC1KRZ_001658	AOBS82_9	1	1	1	0	1	1	1	1	1							
AC1KRZ_001659	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001660	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001669	AOBS82_9	1	1	1	1	1	1	0	1	1							
AC1KRZ_001677	AOBS82_9	0	1	0	0	0	1	0	0	0							
AC1KRZ_001681	AOBS82_9	1	1	1	1	1	1	0	0	0							
AC1KRZ_001685	AOBS82_9	1	1	1	0	1	1	1	1	0							
AC1KRZ_001689	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001691	AOBS82_9	0	1	1	1	1	1	1	1	1							
AC1KRZ_001697	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001700	AOBS82_9	1	1	0	0	0	1	0	1	0							
AC1KRZ_001701	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001704	AOBS82_9	1	1	1	0	1	1	1	0	1							
AC1KRZ_001705	AOBS82_9	0	1	0	0	1	1	0	1	0							
AC1KRZ_001706	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001707	AOBS82_9	1	1	0	1	0	1	0	0	1							
AC1KRZ_001708	AOBS82_9	1	1	1	1	0	1	0	1	1							
AC1KRZ_001712	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001717	AOBS82_9	0	1	1	1	1	1	1	1	1							
AC1KRZ_001719	AOBS82_9	1	1	1	1	1	1	0	0	1							
AC1KRZ_001720	AOBS82_9	1	1	1	1	1	1	0	1	1							
AC1KRZ_001725	AOBS82_9	1	1	0	0	0	1	0	0	0							
AC1KRZ_001726	AOBS82_9	1	1	1	1	1	1	0	1	1							
AC1KRZ_001729	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001737	AOBS82_9	1	1	1	1	1	1	0	1	1							
AC1KRZ_001738	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001740	AOBS82_9	0	1	0	0	0	1	1	0	0							
AC1KRZ_001747	AOBS82_9	1	1	1	1	0	1	0	1	1							
AC1KRZ_001748	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001749	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001752	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001757	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001760	AOBS82_9	1	1	1	1	1	1	1	1	0							
AC1KRZ_001762	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001764	AOBS82_9	0	1	0	0	0	1	0	0	0							
AC1KRZ_001765	AOBS82_9	1	1	1	1	1	1	0	1	1							
AC1KRZ_001766	AOBS82_9	1	1	0	0	0	1	0	0	0							
AC1KRZ_001767	AOBS82_9	0	1	1	1	1	1	1	1	1							
AC1KRZ_001769	AOBS82_9	0	1	0	0	1	1	1	1	1							
AC1KRZ_001771	AOBS82_9	1	1	1	1	1	1	0	1	1							
AC1KRZ_001778	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001779	AOBS82_9	1	1	1	1	1	1	0	0	1							
AC1KRZ_001780	AOBS82_9	1	1	1	1	1	1	0	1	1							
AC1KRZ_001782	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001784	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001786	AOBS82_9	1	1	1	0	1	1	0	1	1							
AC1KRZ_001787	AOBS82_9	1	1	1	1	1	1	0	0	1							
AC1KRZ_001788	AOBS82_9	0	1	0	0	0	1	0	0	0							
AC1KRZ_001789	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001790	AOBS82_9	1	1	0	0	1	1	0	1	1							
AC1KRZ_001791	AOBS82_9	1	1	1	1	1	1	0	0	1							
AC1KRZ_001793	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001796	AOBS82_9	1	1	1	1	1	1	1	1	0							
AC1KRZ_001798	AOBS82_9	0	1	1	1	1	1	1	1	1							
AC1KRZ_001802	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001803	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001806	AOBS82_9	0	1	0	0	0	1	1	1	0							
AC1KRZ_001807	AOBS82_9	1	1	1	1	1	1	0	1	1							
AC1KRZ_001809	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001812	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001813	AOBS82_9	1	1	1	1	1	1	1	0	1							
AC1KRZ_001815	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001816	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001818	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001819	AOBS82_9	0	1	0	0	0	1	0	0	0							
AC1KRZ_001820	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001824	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001825	AOBS82_9	1	1	0	0	0	1	1	0	0							
AC1KRZ_001830	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001832	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001834	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001837	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001841	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001842	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001843	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001847	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001848	AOBS82_9	1	1	1	1	1	1	0	1	1							
AC1KRZ_001849	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001850	AOBS82_9	0	1	1	1	1	1	0	0	1							
AC1KRZ_001851	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001858	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001860	AOBS82_9	1	1	1	1	1	1	0	0	1							
AC1KRZ_001868	AOBS82_9	1	1	0	0	0	1	0	0	0							
AC1KRZ_001878	AOBS82_9	1	1	0	0	0	1	0	1	0							
AC1KRZ_001894	AOBS82_9	0	1	0	0	0	1	1	1	0							
AC1KRZ_001899	AOBS82_9	1	1	1	1	1	1	1	0	1							
AC1KRZ_001902	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001904	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001909	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001921	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001924	AOBS82_9	1	1	0	0	0	1	0	1	0							
AC1KRZ_001928	AOBS82_9	1	1	1	1	1	1	1	0	1							
AC1KRZ_001929	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001932	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001933	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001934	AOBS82_9	1	1	0	0	0	1	0	0	0							
AC1KRZ_001936	AOBS82_9	1	1	0	0	0	1	1	0	0							
AC1KRZ_001937	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001938	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001939	AOBS82_9	1	1	1	1	1	1	0	1	0							
AC1KRZ_001941	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001942	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001950	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001951	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001960	AOBS82_9	1	1	0	0	0	1	1	0	1							
AC1KRZ_001961	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001964	AOBS82_9	1	1	1	1	0	1	0	1	1							
AC1KRZ_001965	AOBS82_9	0	1	1	1	0	1	1	1	1							
AC1KRZ_001966	AOBS82_9	1	1	1	0	1	1	0	0	1							
AC1KRZ_001967	AOBS82_9	1	1	1	1	1	1	0	1	1							
AC1KRZ_001972	AOBS82_9	1	1	1	1	1	1	0	1	1							
AC1KRZ_001974	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001975	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001981	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001982	AOBS82_9	1	1	0	0	1	1	0	0	0							
AC1KRZ_001983	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001986	AOBS82_9	1	1	1	1	1	1	0	0	0							
AC1KRZ_001989	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001990	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_001991	AOBS82_9	1	1	1	1	1	1	0	0	1							
AC1KRZ_001995	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002002	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002003	AOBS82_9	1	1	1	1	1	1	0	1	1							
AC1KRZ_002004	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002005	AOBS82_9	0	1	0	0	1	1	1	1	1							
AC1KRZ_002009	AOBS82_9	1	1	0	1	1	1	0	0	1							
AC1KRZ_002011	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002017	AOBS82_9	0	1	0	0	1	1	0	0	0							
AC1KRZ_002028	AOBS82_9	1	1	1	1	1	1	0	1	1							
AC1KRZ_002029	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002033	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002034	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002036	AOBS82_9	1	1	0	0	0	1	0	0	0							
AC1KRZ_002037	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002040	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002041	AOBS82_9	0	1	1	1	1	1	1	1	1							
AC1KRZ_002043	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002044	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002046	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002047	AOBS82_9	1	1	1	1	1	1	0	1	1							
AC1KRZ_002048	AOBS82_9	1	1	0	0	0	1	0	0	0							
AC1KRZ_002051	AOBS82_9	1	1	1	1	1	1	0	0	1							
AC1KRZ_002052	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002056	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002060	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002061	AOBS82_9	1	1	1	1	1	1	1	0	1							
AC1KRZ_002064	AOBS82_9	1	1	1	1	1	1	0	1	1							
AC1KRZ_002065	AOBS82_9	1	1	1	1	1	1	0	0	1							
AC1KRZ_002066	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002067	AOBS82_9	1	1	1	1	1	1	0	1	1							
AC1KRZ_002069	AOBS82_9	1	1	1	1	1	1	0	0	1							
AC1KRZ_002070	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002072	AOBS82_9	1	1	1	1	1	1	0	1	1							
AC1KRZ_002073	AOBS82_9	1	1	1	1	1	1	0	1	1							
AC1KRZ_002074	AOBS82_9	0	1	1	1	1	1	1	0	1							
AC1KRZ_002075	AOBS82_9	1	1	1	1	1	1	0	0	1							
AC1KRZ_002077	AOBS82_9	0	1	1	1	0	1	1	1	1							
AC1KRZ_002079	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002080	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002083	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002086	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002092	AOBS82_9	1	1	1	1	1	1	1	0	1							
AC1KRZ_002093	AOBS82_9	1	1	0	0	0	1	0	1	0							
AC1KRZ_002094	AOBS82_9	0	1	1	1	1	1	0	0	1							
AC1KRZ_002095	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002101	AOBS82_9	1	1	1	0	1	1	0	1	0							
AC1KRZ_002109	AOBS82_9	0	1	1	1	1	1	1	1	1							
AC1KRZ_002110	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002111	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002112	AOBS82_9	1	1	0	0	1	1	1	0	0							
AC1KRZ_002113	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002114	AOBS82_9	1	1	1	1	0	1	1	1	0							
AC1KRZ_002115	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002116	AOBS82_9	0	1	1	1	1	1	1	1	1							
AC1KRZ_002118	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002119	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002120	AOBS82_9	1	1	1	1	0	1	1	1	1							
AC1KRZ_002122	AOBS82_9	0	1	1	1	1	1	1	0	1							
AC1KRZ_002127	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002129	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002131	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002132	AOBS82_9	1	1	1	1	1	1	0	0	1							
AC1KRZ_002135	AOBS82_9	1	1	0	0	0	1	0	0	0							
AC1KRZ_002137	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002138	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002139	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002140	AOBS82_9	0	1	0	0	0	1	1	1	0							
AC1KRZ_002141	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002142	AOBS82_9	1	1	1	1	1	1	0	0	1							
AC1KRZ_002144	AOBS82_9	1	1	1	1	0	1	0	1	1							
AC1KRZ_002146	AOBS82_9	1	1	1	1	1	1	0	1	1							
AC1KRZ_002147	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002149	AOBS82_9	1	1	1	1	1	1	0	0	1							
AC1KRZ_002150	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002153	AOBS82_9	1	1	1	1	1	1	1	0	1							
AC1KRZ_002154	AOBS82_9	1	1	1	1	1	1	0	0	1							
AC1KRZ_002157	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002162	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002163	AOBS82_9	1	1	1	1	1	1	0	0	1							
AC1KRZ_002165	AOBS82_9	1	1	0	0	1	1	1	1	1							
AC1KRZ_002168	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002169	AOBS82_9	1	1	1	1	1	1	1	0	1							
AC1KRZ_002175	AOBS82_9	1	1	1	1	1	1	1	0	0							
AC1KRZ_002176	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002177	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002179	AOBS82_9	1	1	0	0	0	1	1	0	0							
AC1KRZ_002180	AOBS82_9	1	1	0	0	0	1	0	0	0							
AC1KRZ_002182	AOBS82_9	1	1	0	0	0	1	0	0	0							
AC1KRZ_002183	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002184	AOBS82_9	1	1	0	0	0	1	1	1	1							
AC1KRZ_002187	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002189	AOBS82_9	1	1	0	0	0	1	0	1	0							
AC1KRZ_002195	AOBS82_9	0	1	1	1	1	1	1	1	1							
AC1KRZ_002204	AOBS82_9	0	1	1	1	1	1	1	1	1							
AC1KRZ_002210	AOBS82_9	1	1	1	1	0	1	1	1	1							
AC1KRZ_002217	AOBS82_9	1	1	1	1	1	1	0	1	1							
AC1KRZ_002219	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002220	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002227	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002228	AOBS82_9	1	1	1	1	1	1	0	0	1							
AC1KRZ_002230	AOBS82_9	1	1	1	1	1	1	0	1	1							
AC1KRZ_002233	AOBS82_9	1	1	0	1	1	1	1	1	1							
AC1KRZ_002235	AOBS82_9	1	1	1	0	1	1	0	1	1							
AC1KRZ_002237	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002238	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002239	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002241	AOBS82_9	1	1	0	1	1	1	0	1	1							
AC1KRZ_002245	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002246	AOBS82_9	1	1	1	1	1	1	0	0	1							
AC1KRZ_002250	AOBS82_9	1	1	1	1	1	1	1	0	1							
AC1KRZ_002253	AOBS82_9	1	1	0	0	0	1	0	0	0							
AC1KRZ_002257	AOBS82_9	0	1	0	0	1	1	0	1	0							
AC1KRZ_002259	AOBS82_9	1	1	1	1	1	1	0	1	1							
AC1KRZ_002263	AOBS82_9	1	1	1	1	1	1	0	0	1							
AC1KRZ_002264	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002266	AOBS82_9	1	1	1	1	1	1	1	0	1							
AC1KRZ_002267	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002268	AOBS82_9	1	1	1	1	0	1	0	0	0							
AC1KRZ_002269	AOBS82_9	1	1	1	1	1	1	0	1	1							
AC1KRZ_002271	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002272	AOBS82_9	1	1	1	0	1	1	0	1	0							
AC1KRZ_002273	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002276	AOBS82_9	1	1	1	1	1	1	0	0	1							
AC1KRZ_002277	AOBS82_9	1	1	1	1	1	1	0	0	1							
AC1KRZ_002278	AOBS82_9	1	1	1	1	1	1	0	0	1							
AC1KRZ_002280	AOBS82_9	1	1	1	1	0	1	0	0	1							
AC1KRZ_002281	AOBS82_9	1	1	1	1	1	1	1	0	1							
AC1KRZ_002282	AOBS82_9	1	1	1	1	0	1	0	1	1							
AC1KRZ_002283	AOBS82_9	0	1	0	1	0	1	0	0	0							
AC1KRZ_002284	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002286	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002289	AOBS82_9	1	1	1	0	0	1	0	0	0							
AC1KRZ_002290	AOBS82_9	1	1	1	1	1	1	1	0	1							
AC1KRZ_002292	AOBS82_9	1	1	0	1	1	1	0	0	0							
AC1KRZ_002295	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002297	AOBS82_9	1	1	1	1	0	1	1	1	1							
AC1KRZ_002298	AOBS82_9	0	1	1	1	1	1	1	1	1							
AC1KRZ_002299	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002301	AOBS82_9	1	1	1	1	1	1	1	1	0							
AC1KRZ_002310	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002312	AOBS82_9	0	1	0	0	0	1	0	0	1							
AC1KRZ_002313	AOBS82_9	1	1	0	0	0	1	0	0	0							
AC1KRZ_002314	AOBS82_9	1	1	1	1	1	1	0	1	1							
AC1KRZ_002316	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002318	AOBS82_9	1	1	1	0	1	1	1	1	1							
AC1KRZ_002319	AOBS82_9	1	1	1	1	1	1	0	0	1							
AC1KRZ_002320	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002321	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002322	AOBS82_9	1	1	1	1	1	1	1	0	1							
AC1KRZ_002323	AOBS82_9	1	1	0	0	1	1	0	0	0							
AC1KRZ_002324	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002325	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002330	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002331	AOBS82_9	1	1	1	1	1	1	1	0	1							
AC1KRZ_002332	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002338	AOBS82_9	1	1	1	1	1	1	0	1	1							
AC1KRZ_002341	AOBS82_9	1	1	1	1	1	1	1	0	1							
AC1KRZ_002342	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002344	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002347	AOBS82_9	0	1	1	1	1	1	1	0	1							
AC1KRZ_002350	AOBS82_9	1	1	1	1	1	1	0	1	1							
AC1KRZ_002356	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002357	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002359	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002360	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002366	AOBS82_9	1	1	1	1	1	1	1	1	0							
AC1KRZ_002375	AOBS82_9	1	1	1	0	1	1	0	1	1							
AC1KRZ_002376	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002382	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002383	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002384	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002387	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002388	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002391	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002392	AOBS82_9	1	1	0	0	0	1	0	0	0							
AC1KRZ_002393	AOBS82_9	1	1	0	0	0	1	0	0	0							
AC1KRZ_002399	AOBS82_9	1	1	1	1	1	1	0	1	1							
AC1KRZ_002400	AOBS82_9	0	1	0	1	0	1	1	1	0							
AC1KRZ_002402	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002403	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002405	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002407	AOBS82_9	0	1	0	0	0	1	0	0	0							
AC1KRZ_002411	AOBS82_9	1	1	1	0	1	1	1	1	1							
AC1KRZ_002412	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002415	AOBS82_9	1	1	1	1	1	1	0	1	1							
AC1KRZ_002420	AOBS82_9	1	1	0	0	0	1	0	0	0							
AC1KRZ_002430	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002431	AOBS82_9	1	1	1	1	1	1	0	1	1							
AC1KRZ_002432	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002436	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002438	AOBS82_9	1	1	0	0	0	1	0	0	0							
AC1KRZ_002440	AOBS82_9	1	1	0	0	0	1	1	0	0							
AC1KRZ_002442	AOBS82_9	1	1	1	1	1	1	0	0	1							
AC1KRZ_002443	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002447	AOBS82_9	1	1	1	0	1	1	0	0	1							
AC1KRZ_002450	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002451	AOBS82_9	1	1	1	0	0	1	0	1	0							
AC1KRZ_002452	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002456	AOBS82_9	0	1	1	1	1	1	1	1	1							
AC1KRZ_002458	AOBS82_9	1	1	1	1	1	1	0	0	1							
AC1KRZ_002459	AOBS82_9	1	1	1	1	1	1	0	1	1							
AC1KRZ_002460	AOBS82_9	1	1	1	1	1	1	1	0	1							
AC1KRZ_002461	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002462	AOBS82_9	1	1	0	0	0	1	0	1	0							
AC1KRZ_002465	AOBS82_9	0	1	0	0	0	1	0	1	1							
AC1KRZ_002470	AOBS82_9	0	1	1	0	0	1	0	1	0							
AC1KRZ_002475	AOBS82_9	1	1	0	0	0	1	0	0	0							
AC1KRZ_002478	AOBS82_9	1	1	1	1	1	1	1	0	1							
AC1KRZ_002479	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002480	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002481	AOBS82_9	1	1	1	1	1	1	0	1	1							
AC1KRZ_002482	AOBS82_9	1	1	1	1	1	1	0	1	1							
AC1KRZ_002484	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002485	AOBS82_9	0	1	1	1	1	1	1	1	1							
AC1KRZ_002488	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002489	AOBS82_9	1	1	1	1	1	1	1	1	1							
AC1KRZ_002490	AOBS82_9	1	1	1	1	1	1	1	1	1							
